loan_id,borrower_name,property_state,principal_balance,interest_rate,origination_date,maturity_date
LN_MSV_2836,Massive Borrower 2836,TX,262919,5.90,2024-01-01,2054-01-01
LN_MSV_2837,Massive Borrower 2837,TX,207906,8.30,2024-01-01,2054-01-01
LN_MSV_2838,Massive Borrower 2838,TX,416445,4.10,2024-01-01,2054-01-01
LN_MSV_2839,Massive Borrower 2839,TX,253547,4.10,2024-01-01,2054-01-01
LN_MSV_2840,Massive Borrower 2840,TX,469193,9.00,2024-01-01,2054-01-01
LN_MSV_2841,Massive Borrower 2841,TX,194571,3.70,2024-01-01,2054-01-01
LN_MSV_2842,Massive Borrower 2842,TX,393498,1.10,2024-01-01,2054-01-01
LN_MSV_2843,Massive Borrower 2843,TX,86003,8.40,2024-01-01,2054-01-01
LN_MSV_2844,Massive Borrower 2844,TX,50134,8.60,2024-01-01,2054-01-01
LN_MSV_2845,Massive Borrower 2845,TX,355556,9.30,2024-01-01,2054-01-01
LN_MSV_2846,Massive Borrower 2846,TX,201171,2.80,2024-01-01,2054-01-01
LN_MSV_2847,Massive Borrower 2847,TX,352338,1.40,2024-01-01,2054-01-01
LN_MSV_2848,Massive Borrower 2848,TX,289439,6.00,2024-01-01,2054-01-01
LN_MSV_2849,Massive Borrower 2849,TX,238731,9.60,2024-01-01,2054-01-01
LN_MSV_2850,Massive Borrower 2850,TX,62500,9.00,2024-01-01,2054-01-01
LN_MSV_2851,Massive Borrower 2851,TX,351874,2.90,2024-01-01,2054-01-01
LN_MSV_2852,Massive Borrower 2852,TX,378120,3.00,2024-01-01,2054-01-01
LN_MSV_2853,Massive Borrower 2853,TX,468722,2.60,2024-01-01,2054-01-01
LN_MSV_2854,Massive Borrower 2854,TX,267475,2.70,2024-01-01,2054-01-01
LN_MSV_2855,Massive Borrower 2855,TX,163188,6.20,2024-01-01,2054-01-01
LN_MSV_2856,Massive Borrower 2856,TX,283686,9.80,2024-01-01,2054-01-01
LN_MSV_2857,Massive Borrower 2857,TX,219659,5.00,2024-01-01,2054-01-01
LN_MSV_2858,Massive Borrower 2858,TX,151146,4.80,2024-01-01,2054-01-01
LN_MSV_2859,Massive Borrower 2859,TX,203790,3.70,2024-01-01,2054-01-01
LN_MSV_2860,Massive Borrower 2860,TX,102076,6.10,2024-01-01,2054-01-01
LN_MSV_2861,Massive Borrower 2861,TX,158981,8.20,2024-01-01,2054-01-01
LN_MSV_2862,Massive Borrower 2862,TX,188538,2.80,2024-01-01,2054-01-01
LN_MSV_2863,Massive Borrower 2863,TX,188338,7.70,2024-01-01,2054-01-01
LN_MSV_2864,Massive Borrower 2864,TX,244476,7.10,2024-01-01,2054-01-01
LN_MSV_2865,Massive Borrower 2865,TX,283090,8.70,2024-01-01,2054-01-01
LN_MSV_2866,Massive Borrower 2866,TX,251892,4.60,2024-01-01,2054-01-01
LN_MSV_2867,Massive Borrower 2867,TX,109408,8.30,2024-01-01,2054-01-01
LN_MSV_2868,Massive Borrower 2868,TX,181501,6.20,2024-01-01,2054-01-01
LN_MSV_2869,Massive Borrower 2869,TX,328192,6.50,2024-01-01,2054-01-01
LN_MSV_2870,Massive Borrower 2870,TX,302342,7.60,2024-01-01,2054-01-01
LN_MSV_2871,Massive Borrower 2871,TX,119326,5.90,2024-01-01,2054-01-01
LN_MSV_2872,Massive Borrower 2872,TX,109756,4.20,2024-01-01,2054-01-01
LN_MSV_2873,Massive Borrower 2873,TX,179957,6.70,2024-01-01,2054-01-01
LN_MSV_2874,Massive Borrower 2874,TX,282103,2.80,2024-01-01,2054-01-01
LN_MSV_2875,Massive Borrower 2875,TX,225374,2.60,2024-01-01,2054-01-01
LN_MSV_2876,Massive Borrower 2876,TX,61150,9.90,2024-01-01,2054-01-01
LN_MSV_2877,Massive Borrower 2877,TX,172667,1.50,2024-01-01,2054-01-01
LN_MSV_2878,Massive Borrower 2878,TX,384314,7.20,2024-01-01,2054-01-01
LN_MSV_2879,Massive Borrower 2879,TX,238503,1.30,2024-01-01,2054-01-01
LN_MSV_2880,Massive Borrower 2880,TX,92721,1.20,2024-01-01,2054-01-01
LN_MSV_2881,Massive Borrower 2881,TX,131094,5.60,2024-01-01,2054-01-01
LN_MSV_2882,Massive Borrower 2882,TX,53852,9.60,2024-01-01,2054-01-01
LN_MSV_2883,Massive Borrower 2883,TX,280095,6.30,2024-01-01,2054-01-01
LN_MSV_2884,Massive Borrower 2884,TX,85796,7.90,2024-01-01,2054-01-01
LN_MSV_2885,Massive Borrower 2885,TX,400104,2.50,2024-01-01,2054-01-01
LN_MSV_2886,Massive Borrower 2886,TX,63336,7.50,2024-01-01,2054-01-01
LN_MSV_2887,Massive Borrower 2887,TX,486669,6.10,2024-01-01,2054-01-01
LN_MSV_2888,Massive Borrower 2888,TX,252457,1.20,2024-01-01,2054-01-01
LN_MSV_2889,Massive Borrower 2889,TX,494997,9.50,2024-01-01,2054-01-01
LN_MSV_2890,Massive Borrower 2890,TX,213441,4.30,2024-01-01,2054-01-01
LN_MSV_2891,Massive Borrower 2891,TX,83931,2.90,2024-01-01,2054-01-01
LN_MSV_2892,Massive Borrower 2892,TX,283861,1.10,2024-01-01,2054-01-01
LN_MSV_2893,Massive Borrower 2893,TX,223141,5.20,2024-01-01,2054-01-01
LN_MSV_2894,Massive Borrower 2894,TX,253577,4.40,2024-01-01,2054-01-01
LN_MSV_2895,Massive Borrower 2895,TX,152142,4.50,2024-01-01,2054-01-01
LN_MSV_2896,Massive Borrower 2896,TX,194660,3.20,2024-01-01,2054-01-01
LN_MSV_2897,Massive Borrower 2897,TX,424965,8.30,2024-01-01,2054-01-01
LN_MSV_2898,Massive Borrower 2898,TX,372649,10.00,2024-01-01,2054-01-01
LN_MSV_2899,Massive Borrower 2899,TX,370762,1.60,2024-01-01,2054-01-01
LN_MSV_2900,Massive Borrower 2900,TX,246244,2.50,2024-01-01,2054-01-01
LN_MSV_2901,Massive Borrower 2901,TX,353060,5.00,2024-01-01,2054-01-01
LN_MSV_2902,Massive Borrower 2902,TX,179944,5.60,2024-01-01,2054-01-01
LN_MSV_2903,Massive Borrower 2903,TX,50399,9.40,2024-01-01,2054-01-01
LN_MSV_2904,Massive Borrower 2904,TX,55561,3.50,2024-01-01,2054-01-01
LN_MSV_2905,Massive Borrower 2905,TX,209044,4.60,2024-01-01,2054-01-01
LN_MSV_2906,Massive Borrower 2906,TX,155532,7.60,2024-01-01,2054-01-01
LN_MSV_2907,Massive Borrower 2907,TX,481707,5.30,2024-01-01,2054-01-01
LN_MSV_2908,Massive Borrower 2908,TX,259553,7.10,2024-01-01,2054-01-01
LN_MSV_2909,Massive Borrower 2909,TX,190569,9.10,2024-01-01,2054-01-01
LN_MSV_2910,Massive Borrower 2910,TX,81312,8.00,2024-01-01,2054-01-01
LN_MSV_2911,Massive Borrower 2911,TX,60649,1.50,2024-01-01,2054-01-01
LN_MSV_2912,Massive Borrower 2912,TX,421902,5.00,2024-01-01,2054-01-01
LN_MSV_2913,Massive Borrower 2913,TX,199830,9.30,2024-01-01,2054-01-01
LN_MSV_2914,Massive Borrower 2914,TX,333770,10.00,2024-01-01,2054-01-01
LN_MSV_2915,Massive Borrower 2915,TX,60317,5.00,2024-01-01,2054-01-01
LN_MSV_2916,Massive Borrower 2916,TX,300962,3.20,2024-01-01,2054-01-01
LN_MSV_2917,Massive Borrower 2917,TX,372389,9.10,2024-01-01,2054-01-01
LN_MSV_2918,Massive Borrower 2918,TX,349558,6.20,2024-01-01,2054-01-01
LN_MSV_2919,Massive Borrower 2919,TX,307159,3.90,2024-01-01,2054-01-01
LN_MSV_2920,Massive Borrower 2920,TX,303737,8.50,2024-01-01,2054-01-01
LN_MSV_2921,Massive Borrower 2921,TX,151771,7.10,2024-01-01,2054-01-01
LN_MSV_2922,Massive Borrower 2922,TX,499894,3.70,2024-01-01,2054-01-01
LN_MSV_2923,Massive Borrower 2923,TX,232617,7.80,2024-01-01,2054-01-01
LN_MSV_2924,Massive Borrower 2924,TX,224077,1.50,2024-01-01,2054-01-01
LN_MSV_2925,Massive Borrower 2925,TX,174093,4.60,2024-01-01,2054-01-01
LN_MSV_2926,Massive Borrower 2926,TX,287495,7.00,2024-01-01,2054-01-01
LN_MSV_2927,Massive Borrower 2927,TX,68321,3.00,2024-01-01,2054-01-01
LN_MSV_2928,Massive Borrower 2928,TX,56511,4.90,2024-01-01,2054-01-01
LN_MSV_2929,Massive Borrower 2929,TX,124732,1.50,2024-01-01,2054-01-01
LN_MSV_2930,Massive Borrower 2930,TX,431581,9.50,2024-01-01,2054-01-01
LN_MSV_2931,Massive Borrower 2931,TX,491228,8.10,2024-01-01,2054-01-01
LN_MSV_2932,Massive Borrower 2932,TX,193855,9.10,2024-01-01,2054-01-01
LN_MSV_2933,Massive Borrower 2933,TX,81551,5.80,2024-01-01,2054-01-01
LN_MSV_2934,Massive Borrower 2934,TX,387811,7.90,2024-01-01,2054-01-01
LN_MSV_2935,Massive Borrower 2935,TX,333238,6.70,2024-01-01,2054-01-01
LN_MSV_2936,Massive Borrower 2936,TX,217175,3.60,2024-01-01,2054-01-01
LN_MSV_2937,Massive Borrower 2937,TX,275127,3.70,2024-01-01,2054-01-01
LN_MSV_2938,Massive Borrower 2938,TX,122729,4.50,2024-01-01,2054-01-01
LN_MSV_2939,Massive Borrower 2939,TX,390325,2.40,2024-01-01,2054-01-01
LN_MSV_2940,Massive Borrower 2940,TX,404066,6.30,2024-01-01,2054-01-01
LN_MSV_2941,Massive Borrower 2941,TX,102661,2.10,2024-01-01,2054-01-01
LN_MSV_2942,Massive Borrower 2942,TX,327674,2.40,2024-01-01,2054-01-01
LN_MSV_2943,Massive Borrower 2943,TX,170830,3.30,2024-01-01,2054-01-01
LN_MSV_2944,Massive Borrower 2944,TX,353459,3.50,2024-01-01,2054-01-01
LN_MSV_2945,Massive Borrower 2945,TX,436034,6.10,2024-01-01,2054-01-01
LN_MSV_2946,Massive Borrower 2946,TX,131899,4.40,2024-01-01,2054-01-01
LN_MSV_2947,Massive Borrower 2947,TX,58124,8.00,2024-01-01,2054-01-01
LN_MSV_2948,Massive Borrower 2948,TX,460778,3.10,2024-01-01,2054-01-01
LN_MSV_2949,Massive Borrower 2949,TX,390860,8.70,2024-01-01,2054-01-01
LN_MSV_2950,Massive Borrower 2950,TX,167297,6.10,2024-01-01,2054-01-01
LN_MSV_2951,Massive Borrower 2951,TX,62582,4.40,2024-01-01,2054-01-01
LN_MSV_2952,Massive Borrower 2952,TX,323551,9.30,2024-01-01,2054-01-01
LN_MSV_2953,Massive Borrower 2953,TX,266263,2.90,2024-01-01,2054-01-01
LN_MSV_2954,Massive Borrower 2954,TX,408325,9.00,2024-01-01,2054-01-01
LN_MSV_2955,Massive Borrower 2955,TX,365693,5.20,2024-01-01,2054-01-01
LN_MSV_2956,Massive Borrower 2956,TX,280646,5.60,2024-01-01,2054-01-01
LN_MSV_2957,Massive Borrower 2957,TX,382963,7.60,2024-01-01,2054-01-01
LN_MSV_2958,Massive Borrower 2958,TX,299735,3.10,2024-01-01,2054-01-01
LN_MSV_2959,Massive Borrower 2959,TX,392717,3.50,2024-01-01,2054-01-01
LN_MSV_2960,Massive Borrower 2960,TX,370799,6.00,2024-01-01,2054-01-01
LN_MSV_2961,Massive Borrower 2961,TX,364853,9.90,2024-01-01,2054-01-01
LN_MSV_2962,Massive Borrower 2962,TX,113311,8.40,2024-01-01,2054-01-01
LN_MSV_2963,Massive Borrower 2963,TX,349534,5.50,2024-01-01,2054-01-01
LN_MSV_2964,Massive Borrower 2964,TX,394770,7.20,2024-01-01,2054-01-01
LN_MSV_2965,Massive Borrower 2965,TX,271145,1.00,2024-01-01,2054-01-01
LN_MSV_2966,Massive Borrower 2966,TX,298194,9.50,2024-01-01,2054-01-01
LN_MSV_2967,Massive Borrower 2967,TX,115517,5.90,2024-01-01,2054-01-01
LN_MSV_2968,Massive Borrower 2968,TX,273232,2.00,2024-01-01,2054-01-01
LN_MSV_2969,Massive Borrower 2969,TX,495250,3.80,2024-01-01,2054-01-01
LN_MSV_2970,Massive Borrower 2970,TX,480867,9.80,2024-01-01,2054-01-01
LN_MSV_2971,Massive Borrower 2971,TX,459942,3.90,2024-01-01,2054-01-01
LN_MSV_2972,Massive Borrower 2972,TX,375730,3.30,2024-01-01,2054-01-01
LN_MSV_2973,Massive Borrower 2973,TX,459851,6.70,2024-01-01,2054-01-01
LN_MSV_2974,Massive Borrower 2974,TX,495397,8.50,2024-01-01,2054-01-01
LN_MSV_2975,Massive Borrower 2975,TX,303607,10.00,2024-01-01,2054-01-01
LN_MSV_2976,Massive Borrower 2976,TX,355857,7.90,2024-01-01,2054-01-01
LN_MSV_2977,Massive Borrower 2977,TX,337885,4.50,2024-01-01,2054-01-01
LN_MSV_2978,Massive Borrower 2978,TX,293044,2.10,2024-01-01,2054-01-01
LN_MSV_2979,Massive Borrower 2979,TX,157834,9.70,2024-01-01,2054-01-01
LN_MSV_2980,Massive Borrower 2980,TX,433384,5.70,2024-01-01,2054-01-01
LN_MSV_2981,Massive Borrower 2981,TX,126296,6.10,2024-01-01,2054-01-01
LN_MSV_2982,Massive Borrower 2982,TX,371134,5.20,2024-01-01,2054-01-01
LN_MSV_2983,Massive Borrower 2983,TX,295236,1.90,2024-01-01,2054-01-01
LN_MSV_2984,Massive Borrower 2984,TX,494470,5.20,2024-01-01,2054-01-01
LN_MSV_2985,Massive Borrower 2985,TX,475927,3.40,2024-01-01,2054-01-01
LN_MSV_2986,Massive Borrower 2986,TX,337264,1.70,2024-01-01,2054-01-01
LN_MSV_2987,Massive Borrower 2987,TX,147392,1.10,2024-01-01,2054-01-01
LN_MSV_2988,Massive Borrower 2988,TX,135476,9.80,2024-01-01,2054-01-01
LN_MSV_2989,Massive Borrower 2989,TX,283530,6.00,2024-01-01,2054-01-01
LN_MSV_2990,Massive Borrower 2990,TX,324501,4.80,2024-01-01,2054-01-01
LN_MSV_2991,Massive Borrower 2991,TX,339991,1.70,2024-01-01,2054-01-01
LN_MSV_2992,Massive Borrower 2992,TX,240562,7.40,2024-01-01,2054-01-01
LN_MSV_2993,Massive Borrower 2993,TX,308018,5.00,2024-01-01,2054-01-01
LN_MSV_2994,Massive Borrower 2994,TX,255578,2.40,2024-01-01,2054-01-01
LN_MSV_2995,Massive Borrower 2995,TX,83308,7.60,2024-01-01,2054-01-01
LN_MSV_2996,Massive Borrower 2996,TX,489646,4.70,2024-01-01,2054-01-01
LN_MSV_2997,Massive Borrower 2997,TX,386428,1.00,2024-01-01,2054-01-01
LN_MSV_2998,Massive Borrower 2998,TX,453869,3.20,2024-01-01,2054-01-01
LN_MSV_2999,Massive Borrower 2999,TX,332538,3.40,2024-01-01,2054-01-01
LN_MSV_3000,Massive Borrower 3000,TX,496960,7.00,2024-01-01,2054-01-01
LN_MSV_3001,Massive Borrower 3001,TX,159154,7.80,2024-01-01,2054-01-01
LN_MSV_3002,Massive Borrower 3002,TX,134428,6.20,2024-01-01,2054-01-01
LN_MSV_3003,Massive Borrower 3003,TX,243765,4.20,2024-01-01,2054-01-01
LN_MSV_3004,Massive Borrower 3004,TX,197529,3.90,2024-01-01,2054-01-01
LN_MSV_3005,Massive Borrower 3005,TX,399334,9.70,2024-01-01,2054-01-01
LN_MSV_3006,Massive Borrower 3006,TX,171407,3.90,2024-01-01,2054-01-01
LN_MSV_3007,Massive Borrower 3007,TX,50346,4.10,2024-01-01,2054-01-01
LN_MSV_3008,Massive Borrower 3008,TX,413290,4.80,2024-01-01,2054-01-01
LN_MSV_3009,Massive Borrower 3009,TX,459059,3.70,2024-01-01,2054-01-01
LN_MSV_3010,Massive Borrower 3010,TX,62781,7.10,2024-01-01,2054-01-01
LN_MSV_3011,Massive Borrower 3011,TX,334692,4.80,2024-01-01,2054-01-01
LN_MSV_3012,Massive Borrower 3012,TX,203684,7.30,2024-01-01,2054-01-01
LN_MSV_3013,Massive Borrower 3013,TX,224632,9.60,2024-01-01,2054-01-01
LN_MSV_3014,Massive Borrower 3014,TX,499578,4.00,2024-01-01,2054-01-01
LN_MSV_3015,Massive Borrower 3015,TX,428367,2.80,2024-01-01,2054-01-01
LN_MSV_3016,Massive Borrower 3016,TX,372935,6.40,2024-01-01,2054-01-01
LN_MSV_3017,Massive Borrower 3017,TX,130461,4.30,2024-01-01,2054-01-01
LN_MSV_3018,Massive Borrower 3018,TX,426712,5.90,2024-01-01,2054-01-01
LN_MSV_3019,Massive Borrower 3019,TX,192527,4.10,2024-01-01,2054-01-01
LN_MSV_3020,Massive Borrower 3020,TX,305240,8.60,2024-01-01,2054-01-01
LN_MSV_3021,Massive Borrower 3021,TX,155971,8.80,2024-01-01,2054-01-01
LN_MSV_3022,Massive Borrower 3022,TX,60883,2.40,2024-01-01,2054-01-01
LN_MSV_3023,Massive Borrower 3023,TX,169287,7.30,2024-01-01,2054-01-01
LN_MSV_3024,Massive Borrower 3024,TX,438429,3.10,2024-01-01,2054-01-01
LN_MSV_3025,Massive Borrower 3025,TX,359711,7.30,2024-01-01,2054-01-01
LN_MSV_3026,Massive Borrower 3026,TX,258106,3.50,2024-01-01,2054-01-01
LN_MSV_3027,Massive Borrower 3027,TX,454454,4.50,2024-01-01,2054-01-01
LN_MSV_3028,Massive Borrower 3028,TX,259435,3.50,2024-01-01,2054-01-01
LN_MSV_3029,Massive Borrower 3029,TX,306712,8.10,2024-01-01,2054-01-01
LN_MSV_3030,Massive Borrower 3030,TX,307508,7.90,2024-01-01,2054-01-01
LN_MSV_3031,Massive Borrower 3031,TX,237790,8.60,2024-01-01,2054-01-01
LN_MSV_3032,Massive Borrower 3032,TX,325644,2.80,2024-01-01,2054-01-01
LN_MSV_3033,Massive Borrower 3033,TX,318481,9.10,2024-01-01,2054-01-01
LN_MSV_3034,Massive Borrower 3034,TX,339544,6.90,2024-01-01,2054-01-01
LN_MSV_3035,Massive Borrower 3035,TX,248709,8.80,2024-01-01,2054-01-01
LN_MSV_3036,Massive Borrower 3036,TX,314863,7.90,2024-01-01,2054-01-01
LN_MSV_3037,Massive Borrower 3037,TX,342604,7.40,2024-01-01,2054-01-01
LN_MSV_3038,Massive Borrower 3038,TX,145096,4.80,2024-01-01,2054-01-01
LN_MSV_3039,Massive Borrower 3039,TX,220035,5.70,2024-01-01,2054-01-01
LN_MSV_3040,Massive Borrower 3040,TX,91132,6.30,2024-01-01,2054-01-01
LN_MSV_3041,Massive Borrower 3041,TX,53184,8.80,2024-01-01,2054-01-01
LN_MSV_3042,Massive Borrower 3042,TX,492945,7.50,2024-01-01,2054-01-01
LN_MSV_3043,Massive Borrower 3043,TX,279831,3.50,2024-01-01,2054-01-01
LN_MSV_3044,Massive Borrower 3044,TX,287590,7.90,2024-01-01,2054-01-01
LN_MSV_3045,Massive Borrower 3045,TX,166154,3.70,2024-01-01,2054-01-01
LN_MSV_3046,Massive Borrower 3046,TX,177990,1.20,2024-01-01,2054-01-01
LN_MSV_3047,Massive Borrower 3047,TX,261435,7.90,2024-01-01,2054-01-01
LN_MSV_3048,Massive Borrower 3048,TX,304945,6.50,2024-01-01,2054-01-01
LN_MSV_3049,Massive Borrower 3049,TX,419959,3.10,2024-01-01,2054-01-01
LN_MSV_3050,Massive Borrower 3050,TX,411140,2.30,2024-01-01,2054-01-01
LN_MSV_3051,Massive Borrower 3051,TX,449841,8.50,2024-01-01,2054-01-01
LN_MSV_3052,Massive Borrower 3052,TX,88403,9.10,2024-01-01,2054-01-01
LN_MSV_3053,Massive Borrower 3053,TX,119182,10.00,2024-01-01,2054-01-01
LN_MSV_3054,Massive Borrower 3054,TX,386543,2.00,2024-01-01,2054-01-01
LN_MSV_3055,Massive Borrower 3055,TX,178033,1.70,2024-01-01,2054-01-01
LN_MSV_3056,Massive Borrower 3056,TX,460677,9.60,2024-01-01,2054-01-01
LN_MSV_3057,Massive Borrower 3057,TX,112562,10.00,2024-01-01,2054-01-01
LN_MSV_3058,Massive Borrower 3058,TX,123261,9.40,2024-01-01,2054-01-01
LN_MSV_3059,Massive Borrower 3059,TX,338461,5.00,2024-01-01,2054-01-01
LN_MSV_3060,Massive Borrower 3060,TX,205256,2.80,2024-01-01,2054-01-01
LN_MSV_3061,Massive Borrower 3061,TX,226418,5.00,2024-01-01,2054-01-01
LN_MSV_3062,Massive Borrower 3062,TX,245536,8.30,2024-01-01,2054-01-01
LN_MSV_3063,Massive Borrower 3063,TX,89122,6.10,2024-01-01,2054-01-01
LN_MSV_3064,Massive Borrower 3064,TX,148537,2.70,2024-01-01,2054-01-01
LN_MSV_3065,Massive Borrower 3065,TX,388001,3.20,2024-01-01,2054-01-01
LN_MSV_3066,Massive Borrower 3066,TX,231208,8.20,2024-01-01,2054-01-01
LN_MSV_3067,Massive Borrower 3067,TX,353708,2.00,2024-01-01,2054-01-01
LN_MSV_3068,Massive Borrower 3068,TX,327793,9.40,2024-01-01,2054-01-01
LN_MSV_3069,Massive Borrower 3069,TX,172884,4.90,2024-01-01,2054-01-01
LN_MSV_3070,Massive Borrower 3070,TX,379856,5.50,2024-01-01,2054-01-01
LN_MSV_3071,Massive Borrower 3071,TX,208101,8.80,2024-01-01,2054-01-01
LN_MSV_3072,Massive Borrower 3072,TX,381047,1.00,2024-01-01,2054-01-01
LN_MSV_3073,Massive Borrower 3073,TX,140527,7.30,2024-01-01,2054-01-01
LN_MSV_3074,Massive Borrower 3074,TX,406839,5.00,2024-01-01,2054-01-01
LN_MSV_3075,Massive Borrower 3075,TX,139586,2.40,2024-01-01,2054-01-01
LN_MSV_3076,Massive Borrower 3076,TX,363891,6.50,2024-01-01,2054-01-01
LN_MSV_3077,Massive Borrower 3077,TX,239600,4.30,2024-01-01,2054-01-01
LN_MSV_3078,Massive Borrower 3078,TX,354128,10.00,2024-01-01,2054-01-01
LN_MSV_3079,Massive Borrower 3079,TX,435666,2.40,2024-01-01,2054-01-01
LN_MSV_3080,Massive Borrower 3080,TX,133279,7.50,2024-01-01,2054-01-01
LN_MSV_3081,Massive Borrower 3081,TX,434653,1.30,2024-01-01,2054-01-01
LN_MSV_3082,Massive Borrower 3082,TX,432259,5.10,2024-01-01,2054-01-01
LN_MSV_3083,Massive Borrower 3083,TX,479652,4.70,2024-01-01,2054-01-01
LN_MSV_3084,Massive Borrower 3084,TX,355621,8.00,2024-01-01,2054-01-01
LN_MSV_3085,Massive Borrower 3085,TX,213591,8.80,2024-01-01,2054-01-01
LN_MSV_3086,Massive Borrower 3086,TX,84711,8.10,2024-01-01,2054-01-01
LN_MSV_3087,Massive Borrower 3087,TX,141409,8.60,2024-01-01,2054-01-01
LN_MSV_3088,Massive Borrower 3088,TX,181998,9.40,2024-01-01,2054-01-01
LN_MSV_3089,Massive Borrower 3089,TX,474781,8.00,2024-01-01,2054-01-01
LN_MSV_3090,Massive Borrower 3090,TX,298145,9.00,2024-01-01,2054-01-01
LN_MSV_3091,Massive Borrower 3091,TX,342894,5.50,2024-01-01,2054-01-01
LN_MSV_3092,Massive Borrower 3092,TX,330398,4.40,2024-01-01,2054-01-01
LN_MSV_3093,Massive Borrower 3093,TX,122960,6.90,2024-01-01,2054-01-01
LN_MSV_3094,Massive Borrower 3094,TX,442257,3.00,2024-01-01,2054-01-01
LN_MSV_3095,Massive Borrower 3095,TX,326398,3.60,2024-01-01,2054-01-01
LN_MSV_3096,Massive Borrower 3096,TX,90204,3.40,2024-01-01,2054-01-01
LN_MSV_3097,Massive Borrower 3097,TX,475017,4.50,2024-01-01,2054-01-01
LN_MSV_3098,Massive Borrower 3098,TX,233510,4.90,2024-01-01,2054-01-01
LN_MSV_3099,Massive Borrower 3099,TX,450995,9.90,2024-01-01,2054-01-01
LN_MSV_3100,Massive Borrower 3100,TX,332292,1.10,2024-01-01,2054-01-01
LN_MSV_3101,Massive Borrower 3101,TX,435779,2.40,2024-01-01,2054-01-01
LN_MSV_3102,Massive Borrower 3102,TX,300547,4.80,2024-01-01,2054-01-01
LN_MSV_3103,Massive Borrower 3103,TX,329724,2.80,2024-01-01,2054-01-01
LN_MSV_3104,Massive Borrower 3104,TX,75383,8.30,2024-01-01,2054-01-01
LN_MSV_3105,Massive Borrower 3105,TX,66378,7.60,2024-01-01,2054-01-01
LN_MSV_3106,Massive Borrower 3106,TX,138099,2.80,2024-01-01,2054-01-01
LN_MSV_3107,Massive Borrower 3107,TX,405733,8.50,2024-01-01,2054-01-01
LN_MSV_3108,Massive Borrower 3108,TX,67453,8.40,2024-01-01,2054-01-01
LN_MSV_3109,Massive Borrower 3109,TX,274432,4.40,2024-01-01,2054-01-01
LN_MSV_3110,Massive Borrower 3110,TX,193054,4.70,2024-01-01,2054-01-01
LN_MSV_3111,Massive Borrower 3111,TX,370356,9.80,2024-01-01,2054-01-01
LN_MSV_3112,Massive Borrower 3112,TX,217547,6.70,2024-01-01,2054-01-01
LN_MSV_3113,Massive Borrower 3113,TX,338616,7.60,2024-01-01,2054-01-01
LN_MSV_3114,Massive Borrower 3114,TX,149849,4.60,2024-01-01,2054-01-01
LN_MSV_3115,Massive Borrower 3115,TX,120740,1.20,2024-01-01,2054-01-01
LN_MSV_3116,Massive Borrower 3116,TX,152566,2.20,2024-01-01,2054-01-01
LN_MSV_3117,Massive Borrower 3117,TX,421002,1.90,2024-01-01,2054-01-01
LN_MSV_3118,Massive Borrower 3118,TX,315845,1.00,2024-01-01,2054-01-01
LN_MSV_3119,Massive Borrower 3119,TX,282986,6.90,2024-01-01,2054-01-01
LN_MSV_3120,Massive Borrower 3120,TX,242961,3.80,2024-01-01,2054-01-01
LN_MSV_3121,Massive Borrower 3121,TX,55333,4.60,2024-01-01,2054-01-01
LN_MSV_3122,Massive Borrower 3122,TX,198958,9.90,2024-01-01,2054-01-01
LN_MSV_3123,Massive Borrower 3123,TX,103144,1.40,2024-01-01,2054-01-01
LN_MSV_3124,Massive Borrower 3124,TX,419150,8.80,2024-01-01,2054-01-01
LN_MSV_3125,Massive Borrower 3125,TX,279070,2.10,2024-01-01,2054-01-01
LN_MSV_3126,Massive Borrower 3126,TX,100259,4.60,2024-01-01,2054-01-01
LN_MSV_3127,Massive Borrower 3127,TX,280968,1.30,2024-01-01,2054-01-01
LN_MSV_3128,Massive Borrower 3128,TX,488660,6.50,2024-01-01,2054-01-01
LN_MSV_3129,Massive Borrower 3129,TX,161969,2.40,2024-01-01,2054-01-01
LN_MSV_3130,Massive Borrower 3130,TX,54437,6.90,2024-01-01,2054-01-01
LN_MSV_3131,Massive Borrower 3131,TX,325237,6.70,2024-01-01,2054-01-01
LN_MSV_3132,Massive Borrower 3132,TX,354237,3.70,2024-01-01,2054-01-01
LN_MSV_3133,Massive Borrower 3133,TX,92783,6.40,2024-01-01,2054-01-01
LN_MSV_3134,Massive Borrower 3134,TX,185376,1.60,2024-01-01,2054-01-01
LN_MSV_3135,Massive Borrower 3135,TX,91489,6.50,2024-01-01,2054-01-01
LN_MSV_3136,Massive Borrower 3136,TX,171986,5.90,2024-01-01,2054-01-01
LN_MSV_3137,Massive Borrower 3137,TX,441681,5.20,2024-01-01,2054-01-01
LN_MSV_3138,Massive Borrower 3138,TX,134612,5.60,2024-01-01,2054-01-01
LN_MSV_3139,Massive Borrower 3139,TX,95819,7.40,2024-01-01,2054-01-01
LN_MSV_3140,Massive Borrower 3140,TX,307160,9.10,2024-01-01,2054-01-01
LN_MSV_3141,Massive Borrower 3141,TX,85345,7.10,2024-01-01,2054-01-01
LN_MSV_3142,Massive Borrower 3142,TX,459663,5.50,2024-01-01,2054-01-01
LN_MSV_3143,Massive Borrower 3143,TX,447538,5.30,2024-01-01,2054-01-01
LN_MSV_3144,Massive Borrower 3144,TX,260990,1.40,2024-01-01,2054-01-01
LN_MSV_3145,Massive Borrower 3145,TX,202407,5.10,2024-01-01,2054-01-01
