loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-102897,Betty Robinson,02/25/2021,02/25/2047,264000,253440,3.27,4086,Current,Commercial,WI,92,647,13087
LN-102898,Linda Jones,07/10/2021,07/10/2039,563000,377210,3.31,3415,90+ Days Delinquent,Commercial,PA,86,664,17560
LN-102899,Lisa Clark,10/25/2021,10/25/2038,557000,334200,7.28,3246,Paid Off,Condo,MI,84,632,73066
LN-102900,James Moore,10/23/2018,10/23/2043,789000,639090,6.95,2056,Paid Off,Multi Family,OK,86,670,22583
LN-102901,Kimberly Gonzalez,08/17/2021,08/17/2048,340000,258400,7.53,1463,Current,Townhouse,MD,60,628,37455
LN-102902,Robert Brown,01/28/2023,01/28/2041,580000,394400,4.31,1295,90+ Days Delinquent,Multi Family,TN,72,621,79876
LN-102903,Jessica Rodriguez,02/27/2020,02/27/2047,750000,720000,4.81,3294,90+ Days Delinquent,Single Family,CO,78,764,30826
LN-102904,Karen Thomas,11/16/2020,11/16/2042,322000,206080,6.82,1634,90+ Days Delinquent,Single Family,TX,91,677,96545
LN-102905,Sandra Johnson,12/24/2020,12/24/2040,839000,503400,7.63,2452,Default,Condo,OK,58,707,97409
LN-102906,Sandra Martin,07/15/2021,07/15/2049,608000,510720,6.29,2286,30 Days Delinquent,Multi Family,OH,72,813,92114
LN-102907,John Lee,01/21/2021,01/21/2046,461000,281210,3.76,4460,90+ Days Delinquent,Multi Family,IL,70,676,65639
LN-102908,Michael Martinez,02/25/2023,02/25/2050,356000,284800,5.46,3431,60 Days Delinquent,Single Family,NC,88,807,99935
LN-102909,Nancy Taylor,07/13/2018,07/13/2034,366000,241560,7.62,1231,30 Days Delinquent,Commercial,OR,93,730,68108
LN-102910,Daniel Thompson,05/12/2021,05/12/2049,357000,285600,4.26,1976,Default,Townhouse,NC,64,770,66740
LN-102911,Elizabeth Lee,08/26/2021,08/26/2036,279000,212040,3.26,1712,30 Days Delinquent,Commercial,OH,68,739,65966
LN-102912,Charles Anderson,03/02/2022,03/02/2042,369000,324720,7.67,3786,Paid Off,Single Family,OR,65,775,15738
LN-102913,Thomas Thomas,05/18/2020,05/18/2049,686000,541940,5.61,4176,30 Days Delinquent,Single Family,CO,64,621,94406
LN-102914,Karen Williams,11/13/2021,11/13/2051,389000,303420,3.32,1853,60 Days Delinquent,Single Family,OK,71,666,98328
LN-102915,Kimberly Miller,08/09/2023,08/09/2050,503000,492940,6.78,3074,Default,Townhouse,MN,79,753,61690
LN-102916,Michelle Clark,08/07/2019,08/07/2040,224000,152320,6.76,1227,60 Days Delinquent,Multi Family,MA,95,785,46432
LN-102917,Michael Ramirez,08/20/2021,08/20/2041,734000,565180,6.42,1387,Default,Townhouse,TX,77,670,77574
LN-102918,Michelle Lewis,02/17/2023,02/17/2046,428000,273920,4.88,3106,Default,Multi Family,CT,88,802,30861
LN-102919,Barbara Gonzalez,11/18/2021,11/18/2048,410000,311600,7.4,3746,60 Days Delinquent,Single Family,MA,61,756,30083
LN-102920,Anthony Williams,10/15/2022,10/15/2049,621000,422280,4.74,2430,30 Days Delinquent,Townhouse,LA,57,637,53636
LN-102921,William Anderson,08/06/2023,08/06/2048,377000,248820,6.71,3645,Current,Single Family,MI,60,690,78117
LN-102922,Emily Lewis,06/04/2020,06/04/2037,441000,282240,5.79,1790,Paid Off,Multi Family,WI,62,682,78738
LN-102923,Barbara Smith,05/22/2019,05/22/2038,812000,511560,7.42,1999,30 Days Delinquent,Multi Family,MO,80,715,96581
LN-102924,Sarah Ramirez,10/01/2019,10/01/2041,742000,623280,3.87,3529,90+ Days Delinquent,Townhouse,UT,70,808,19350
LN-102925,Mary Williams,04/25/2019,04/25/2038,841000,555060,7.23,1512,90+ Days Delinquent,Multi Family,PA,91,710,66904
LN-102926,John Jackson,08/23/2022,08/23/2044,212000,195040,4.73,2957,90+ Days Delinquent,Multi Family,MI,64,668,91744
LN-102927,Sandra Smith,01/12/2022,01/12/2038,622000,547360,5.56,3233,30 Days Delinquent,Single Family,MD,57,644,97322
LN-102928,Anthony Harris,12/27/2022,12/27/2049,666000,652680,4.45,1821,90+ Days Delinquent,Commercial,PA,55,784,33474
LN-102929,Emily Lee,10/18/2018,10/18/2047,577000,484680,3.6,3176,60 Days Delinquent,Commercial,AL,93,773,12240
LN-102930,Sandra Jackson,01/27/2021,01/27/2039,245000,188650,5.44,4009,90+ Days Delinquent,Townhouse,FL,59,697,66342
LN-102931,Emily White,04/16/2020,04/16/2040,683000,635190,5.8,3596,Current,Single Family,TN,75,650,16151
LN-102932,Joshua Anderson,05/21/2019,05/21/2038,662000,503120,3.37,2760,Paid Off,Multi Family,LA,92,670,32354
LN-102933,Joseph Jackson,07/11/2020,07/11/2039,598000,370760,7.58,1684,30 Days Delinquent,Single Family,CO,74,717,29620
LN-102934,David Lewis,09/19/2023,09/19/2040,713000,648830,5.68,3376,60 Days Delinquent,Condo,IN,56,785,66499
LN-102935,Robert Sanchez,09/12/2021,09/12/2043,466000,312220,3.93,4107,Paid Off,Commercial,AZ,79,806,49417
LN-102936,Mark Lewis,06/21/2018,06/21/2037,369000,298890,6.21,2663,Paid Off,Townhouse,MI,62,648,59968
LN-102937,Linda Perez,04/01/2020,04/01/2036,338000,256880,7.34,4202,Paid Off,Townhouse,WA,61,802,53564
LN-102938,Joseph Thompson,02/24/2018,02/24/2046,369000,350550,4.77,3126,Default,Condo,WA,79,803,43468
LN-102939,Ashley Thomas,07/10/2021,07/10/2037,833000,774690,5.62,1371,Current,Condo,CO,86,777,20150
LN-102940,Mark Martin,08/12/2018,08/12/2047,156000,123240,7.02,1681,60 Days Delinquent,Single Family,MA,60,743,67866
LN-102941,David Clark,09/28/2022,09/28/2052,561000,342210,5.16,2612,Default,Multi Family,WA,93,732,51404
LN-102942,Margaret Johnson,08/03/2021,08/03/2043,270000,251100,4.75,4146,90+ Days Delinquent,Multi Family,GA,68,804,12269
LN-102943,Kimberly Taylor,12/18/2018,12/18/2037,703000,520220,5.65,1214,Paid Off,Townhouse,GA,60,742,69172
LN-102944,Patricia Anderson,04/23/2018,04/23/2035,381000,251460,6.8,3427,90+ Days Delinquent,Townhouse,TN,83,770,41071
LN-102945,Richard Williams,04/02/2022,04/02/2048,782000,641240,6.89,1566,60 Days Delinquent,Single Family,AZ,64,749,24993
LN-102946,John Lee,05/27/2018,05/27/2035,155000,116250,4.42,3938,Paid Off,Commercial,MA,95,800,44088
LN-102947,Barbara Davis,11/13/2023,11/13/2046,247000,212420,7.4,4020,Paid Off,Townhouse,IN,86,753,55799
LN-102948,Donald Lewis,08/13/2019,08/13/2035,215000,148350,5.8,3928,Current,Commercial,TX,55,683,95239
LN-102949,Christopher Smith,06/08/2020,06/08/2041,646000,490960,3.63,4134,Paid Off,Condo,OH,60,809,24118
LN-102950,Kimberly Thompson,08/01/2019,08/01/2049,553000,331800,5.61,1438,Default,Single Family,NC,88,702,31161
LN-102951,Betty Harris,01/27/2022,01/27/2042,375000,337500,4.06,4483,Current,Commercial,KY,85,650,78782
LN-102952,Elizabeth Robinson,10/05/2021,10/05/2050,388000,283240,5.29,2788,Default,Commercial,OH,84,690,10733
LN-102953,Jennifer Perez,06/22/2021,06/22/2039,486000,403380,4.16,4355,60 Days Delinquent,Commercial,WI,94,810,12418
LN-102954,Mary Williams,11/28/2020,11/28/2040,613000,582350,6.5,4026,90+ Days Delinquent,Multi Family,IN,79,674,26801
LN-102955,Michelle Ramirez,02/01/2019,02/01/2044,477000,453150,5.86,2357,30 Days Delinquent,Multi Family,LA,63,642,75509
LN-102956,Donald Gonzalez,11/22/2022,11/22/2042,677000,568680,3.65,1254,30 Days Delinquent,Single Family,MA,72,681,85143
LN-102957,Emily Ramirez,07/19/2021,07/19/2040,628000,514960,4.01,1882,Current,Multi Family,OK,66,666,83685
LN-102958,Jessica Taylor,12/05/2023,12/05/2049,608000,389120,3.72,4021,Default,Multi Family,MN,77,789,86351
LN-102959,Michael Clark,12/14/2018,12/14/2043,546000,485940,4.94,3583,Current,Multi Family,WI,70,630,79149
LN-102960,Donald Ramirez,08/14/2021,08/14/2049,292000,213160,5.36,2045,60 Days Delinquent,Condo,VA,62,686,30879
LN-102961,Anthony Martinez,06/27/2023,06/27/2046,670000,435500,6.95,2769,Current,Townhouse,UT,55,669,41855
LN-102962,Daniel Martin,04/05/2023,04/05/2040,368000,242880,6.69,2033,Paid Off,Multi Family,OH,77,660,57269
LN-102963,Emily Miller,10/13/2022,10/13/2038,372000,364560,6.14,1998,Current,Single Family,CT,62,788,13875
LN-102964,Linda Garcia,06/19/2018,06/19/2048,226000,205660,6.04,4018,60 Days Delinquent,Multi Family,NJ,75,804,58523
LN-102965,Daniel Garcia,06/19/2022,06/19/2042,606000,527220,7.6,2837,Default,Commercial,WA,59,796,49062
LN-102966,Mark Ramirez,03/06/2019,03/06/2048,810000,583200,4.2,1793,Default,Multi Family,AZ,83,625,83928
LN-102967,Matthew Lopez,09/08/2021,09/08/2049,756000,604800,7.14,3185,60 Days Delinquent,Single Family,NC,64,809,83897
LN-102968,William Rodriguez,04/08/2022,04/08/2039,512000,414720,7.27,2561,30 Days Delinquent,Townhouse,MA,77,626,94289
LN-102969,William Martin,06/18/2023,06/18/2042,786000,652380,3.77,4150,30 Days Delinquent,Condo,MA,72,808,14042
LN-102970,Donna Martin,06/07/2023,06/07/2049,198000,138600,4.95,1610,90+ Days Delinquent,Townhouse,PA,67,793,42735
LN-102971,Jennifer Thomas,04/21/2023,04/21/2045,842000,766220,6.99,3777,60 Days Delinquent,Commercial,NY,67,762,89299
LN-102972,Karen Lewis,01/07/2018,01/07/2036,622000,597120,5.86,2467,Paid Off,Single Family,FL,94,680,65210
LN-102973,Matthew Harris,02/03/2022,02/03/2041,705000,620400,4.47,4335,60 Days Delinquent,Multi Family,VA,75,695,91408
LN-102974,Jennifer Lopez,12/06/2021,12/06/2044,545000,419650,3.28,2165,Default,Single Family,AZ,58,659,77301
LN-102975,Patricia Lewis,10/08/2018,10/08/2039,160000,145600,4.98,1484,60 Days Delinquent,Multi Family,SC,61,690,99071
LN-102976,Thomas Anderson,06/18/2019,06/18/2041,233000,172420,4.8,2197,Default,Single Family,MN,72,663,65765
LN-102977,Christopher Martin,06/02/2018,06/02/2043,619000,470440,5.23,3834,60 Days Delinquent,Single Family,AL,64,819,36579
LN-102978,Steven Clark,10/05/2020,10/05/2039,457000,397590,3.73,1918,Current,Single Family,AZ,63,807,58024
LN-102979,Karen Anderson,12/22/2021,12/22/2051,495000,480150,5.04,3289,30 Days Delinquent,Single Family,MN,82,717,16511
LN-102980,Susan Ramirez,08/16/2019,08/16/2041,337000,330260,7.1,4010,60 Days Delinquent,Single Family,UT,73,745,57698
LN-102981,Mark Hernandez,01/15/2019,01/15/2034,331000,268110,7.47,3383,60 Days Delinquent,Townhouse,IN,60,662,28297
LN-102982,Steven Wilson,06/24/2022,06/24/2037,821000,558280,6.7,4355,30 Days Delinquent,Multi Family,IN,74,694,53545
LN-102983,Donald Davis,03/10/2023,03/10/2045,500000,475000,6.36,3367,Paid Off,Townhouse,SC,86,646,24087
LN-102984,Matthew Perez,07/12/2019,07/12/2037,480000,316800,7.32,1938,30 Days Delinquent,Townhouse,MD,86,668,18129
LN-102985,Daniel Thomas,03/23/2020,03/23/2041,565000,542400,7.18,1816,Current,Multi Family,IL,68,674,12732
LN-102986,David Perez,08/14/2022,08/14/2041,740000,710400,3.65,4472,90+ Days Delinquent,Commercial,IL,93,656,19791
LN-102987,Susan Thomas,02/21/2022,02/21/2051,296000,183520,7.6,2770,30 Days Delinquent,Single Family,PA,84,763,98969
LN-102988,John Smith,12/06/2023,12/06/2047,438000,411720,4.75,4169,Default,Multi Family,NC,80,699,68680
LN-102989,Susan Anderson,03/28/2020,03/28/2048,163000,138550,7.56,3564,60 Days Delinquent,Commercial,MO,79,780,57255
LN-102990,Andrew Williams,01/17/2023,01/17/2049,403000,278070,3.27,1792,30 Days Delinquent,Single Family,NC,78,739,70646
LN-102991,Daniel Ramirez,09/04/2018,09/04/2034,241000,154240,5.14,2894,60 Days Delinquent,Multi Family,CT,71,735,99601
LN-102992,Paul Perez,04/02/2020,04/02/2046,270000,172800,4.41,4066,Paid Off,Condo,MD,60,772,14836
LN-102993,Joseph Jackson,01/07/2022,01/07/2047,741000,503880,5.04,2498,Default,Commercial,NJ,78,802,87222
LN-102994,Ashley Garcia,11/11/2018,11/11/2041,530000,386900,5.72,1743,Default,Condo,OR,91,627,86136
LN-102995,Robert Lopez,02/13/2022,02/13/2051,732000,658800,4.71,4203,60 Days Delinquent,Commercial,FL,66,819,43773
LN-102996,Michael Williams,02/25/2022,02/25/2045,612000,459000,7.25,1504,Current,Single Family,CA,83,664,24283
LN-102997,Betty Williams,08/09/2019,08/09/2048,289000,196520,5.84,4429,Default,Townhouse,GA,72,676,13532
LN-102998,Matthew Hernandez,12/13/2018,12/13/2046,565000,536750,4.8,3082,Current,Commercial,CT,78,670,67988
LN-102999,Jennifer Sanchez,08/28/2021,08/28/2048,800000,608000,3.69,2554,Current,Townhouse,CO,92,689,28225
LN-103000,Sarah Martinez,05/18/2022,05/18/2048,516000,366360,5.71,1543,Current,Condo,IN,69,643,62029
LN-103001,Jessica Martin,10/14/2020,10/14/2045,597000,513420,3.68,2428,Default,Townhouse,NC,82,779,95652
LN-103002,Mark Martinez,12/20/2019,12/20/2044,663000,517140,3.7,4377,Default,Condo,PA,72,804,85701
LN-103003,Jessica Williams,12/19/2023,12/19/2040,615000,399750,3.53,1275,90+ Days Delinquent,Multi Family,AZ,63,813,92836
LN-103004,Donna Harris,02/04/2023,02/04/2048,612000,477360,5.64,1874,Current,Condo,OR,86,636,92302
LN-103005,Elizabeth Lee,03/02/2020,03/02/2049,225000,137250,5.43,3934,Paid Off,Multi Family,KY,75,786,94319
LN-103006,Mary Robinson,11/21/2023,11/21/2042,847000,770770,3.8,1578,Current,Condo,LA,94,719,16648
LN-103007,Mary Miller,01/11/2023,01/11/2039,773000,556560,4.81,3342,Default,Condo,TN,87,807,69226
LN-103008,John Perez,02/04/2020,02/04/2046,630000,573300,7.19,4098,30 Days Delinquent,Condo,OH,87,794,38049
LN-103009,Anthony Lee,11/10/2021,11/10/2044,746000,581880,5.6,4130,Default,Multi Family,MI,80,700,82756
LN-103010,Joseph Ramirez,03/15/2018,03/15/2045,627000,489060,5.5,3278,30 Days Delinquent,Single Family,AZ,56,797,62864
LN-103011,Richard White,11/17/2021,11/17/2039,431000,310320,6,2563,Default,Townhouse,AZ,94,810,26616
LN-103012,Steven Sanchez,03/26/2020,03/26/2046,559000,380120,3.8,2283,Default,Single Family,OK,67,789,71464
LN-103013,Jessica Brown,10/06/2023,10/06/2041,815000,570500,4.4,2423,Current,Townhouse,LA,75,698,73609
LN-103014,Richard Hernandez,07/15/2019,07/15/2043,559000,475150,6.85,4045,Default,Townhouse,NC,94,698,23183
LN-103015,Jennifer Jackson,12/27/2022,12/27/2045,594000,415800,7.37,2453,90+ Days Delinquent,Single Family,MI,68,670,99534
LN-103016,Matthew Robinson,10/15/2019,10/15/2045,193000,154400,5.25,3669,90+ Days Delinquent,Single Family,NJ,81,702,30906
LN-103017,Sandra Lopez,09/12/2022,09/12/2038,260000,166400,3.79,1580,Default,Multi Family,WI,57,623,71856
LN-103018,David Sanchez,09/17/2023,09/17/2038,282000,225600,5.23,3581,Default,Townhouse,CO,64,792,24658
LN-103019,Paul Smith,06/18/2018,06/18/2045,565000,519800,7.46,1388,60 Days Delinquent,Condo,WA,55,690,21386
LN-103020,Susan Lee,09/07/2019,09/07/2047,435000,395850,5.19,1935,90+ Days Delinquent,Commercial,AL,64,775,16477
LN-103021,Michael White,05/06/2019,05/06/2041,552000,485760,6.84,3144,Paid Off,Multi Family,TX,91,815,97432
LN-103022,Thomas Lee,04/04/2020,04/04/2039,818000,793460,6.35,1336,Default,Condo,CA,71,636,91664
LN-103023,James Davis,03/14/2019,03/14/2042,811000,551480,7.15,1813,60 Days Delinquent,Single Family,CT,84,786,88538
LN-103024,Thomas Jones,07/20/2021,07/20/2043,697000,522750,4.38,2875,30 Days Delinquent,Single Family,OH,57,810,35028
LN-103025,Jessica Davis,10/18/2021,10/18/2044,458000,416780,3.58,3292,Current,Commercial,OR,81,775,37026
LN-103026,Thomas Robinson,08/16/2021,08/16/2037,798000,510720,3.5,1210,Current,Multi Family,PA,76,658,15119
LN-103027,Daniel Robinson,10/16/2021,10/16/2036,313000,266050,6.38,1687,30 Days Delinquent,Single Family,WA,90,697,79194
LN-103028,Charles Robinson,11/14/2021,11/14/2041,661000,495750,7.27,3368,Paid Off,Townhouse,WI,60,756,87430
LN-103029,Linda Thomas,11/03/2022,11/03/2039,161000,119140,7.61,3898,Paid Off,Single Family,KY,82,688,29300
LN-103030,Donna Lewis,05/19/2020,05/19/2047,304000,231040,6.6,2865,Default,Single Family,MO,87,743,34782
LN-103031,Patricia Jones,06/26/2022,06/26/2041,742000,630700,3.5,1924,Paid Off,Condo,IL,64,680,82846
LN-103032,Karen Thomas,09/18/2022,09/18/2051,813000,504060,7.01,1773,60 Days Delinquent,Condo,WA,95,785,18863
LN-103033,Christopher Anderson,07/13/2020,07/13/2042,519000,477480,5.01,1937,Default,Condo,VA,80,780,12068
LN-103034,Michelle Ramirez,03/15/2023,03/15/2051,355000,220100,7.74,2234,90+ Days Delinquent,Single Family,MD,78,624,65244
LN-103035,Ashley Thomas,09/20/2022,09/20/2048,198000,188100,5.17,1398,30 Days Delinquent,Multi Family,AL,83,656,81705
LN-103036,Mary Brown,04/23/2022,04/23/2038,627000,551760,5.78,2834,60 Days Delinquent,Condo,MD,64,739,80226
LN-103037,Jennifer Taylor,09/07/2020,09/07/2039,697000,627300,3.55,2575,60 Days Delinquent,Condo,GA,81,759,81252
LN-103038,Lisa Thompson,08/09/2021,08/09/2040,422000,350260,5.16,3349,30 Days Delinquent,Townhouse,AZ,67,786,93900
LN-103039,Sarah Rodriguez,09/13/2019,09/13/2043,424000,339200,6.38,2243,Paid Off,Multi Family,AZ,89,711,37887
LN-103040,Michelle Rodriguez,03/23/2021,03/23/2039,300000,195000,6.87,1463,90+ Days Delinquent,Townhouse,NC,58,623,36765
LN-103041,Anthony Robinson,02/16/2018,02/16/2038,466000,377460,6.94,3406,Paid Off,Multi Family,PA,83,817,34733
LN-103042,Jessica Lopez,01/14/2021,01/14/2038,810000,502200,5.41,3936,90+ Days Delinquent,Single Family,LA,92,724,95656
LN-103043,Michael Jackson,05/15/2018,05/15/2035,772000,602160,7.56,3144,Default,Multi Family,MI,77,787,21940
LN-103044,Andrew Miller,01/19/2022,01/19/2041,839000,713150,7.57,3849,30 Days Delinquent,Condo,OH,72,641,15115
LN-103045,Joseph Garcia,10/14/2022,10/14/2046,386000,235460,7.56,2437,30 Days Delinquent,Multi Family,VA,67,806,98916
LN-103046,Sandra Thompson,08/16/2020,08/16/2045,442000,371280,6.78,1874,Default,Townhouse,MA,91,789,76526
LN-103047,Matthew Williams,11/25/2018,11/25/2044,201000,154770,5.35,1358,90+ Days Delinquent,Condo,TN,73,634,54302
LN-103048,Joshua Anderson,01/03/2022,01/03/2042,562000,415880,4.56,3113,60 Days Delinquent,Single Family,MD,65,739,71296
LN-103049,Mary Lee,08/21/2018,08/21/2047,659000,553560,3.73,2300,Current,Commercial,NY,56,794,34483
LN-103050,Sandra Taylor,09/24/2022,09/24/2048,695000,556000,6.48,2911,30 Days Delinquent,Multi Family,PA,88,626,56700
LN-103051,Christopher Harris,11/13/2022,11/13/2042,546000,420420,5.58,3086,60 Days Delinquent,Single Family,AL,59,665,91179
LN-103052,Thomas Johnson,07/01/2021,07/01/2042,546000,371280,7.15,2033,Current,Single Family,NC,83,708,98407
LN-103053,Ashley Garcia,11/08/2021,11/08/2044,694000,673180,6.98,3283,Default,Condo,GA,60,678,42301
LN-103054,Mary White,12/08/2020,12/08/2044,707000,593880,5.52,2416,60 Days Delinquent,Condo,WA,70,807,97048
LN-103055,Christopher Robinson,11/14/2020,11/14/2050,475000,384750,5.51,3933,90+ Days Delinquent,Condo,OH,75,662,20929
LN-103056,Nancy Hernandez,10/01/2023,10/01/2042,723000,491640,5.82,2312,Current,Townhouse,PA,61,817,23779
LN-103057,Nancy Thomas,06/06/2019,06/06/2042,180000,158400,6.74,1654,30 Days Delinquent,Condo,AZ,70,720,95604
LN-103058,Linda Thompson,10/26/2022,10/26/2052,400000,308000,6.45,2150,Current,Condo,CO,65,628,28487
LN-103059,James Robinson,08/22/2021,08/22/2044,610000,536800,7.29,2200,60 Days Delinquent,Commercial,AL,82,680,11968
LN-103060,Margaret Clark,04/19/2019,04/19/2047,681000,565230,5.21,1812,60 Days Delinquent,Townhouse,MO,90,747,74742
LN-103061,Karen Gonzalez,06/17/2021,06/17/2045,646000,562020,3.62,4469,30 Days Delinquent,Multi Family,IN,83,752,79584
LN-103062,Linda Sanchez,04/22/2018,04/22/2038,184000,150880,5.7,3272,Current,Multi Family,OH,90,701,79369
LN-103063,Ashley Miller,07/07/2019,07/07/2039,203000,194880,3.69,2342,60 Days Delinquent,Single Family,TN,89,746,67587
LN-103064,Christopher White,10/07/2021,10/07/2045,770000,739200,6.3,3998,60 Days Delinquent,Condo,LA,93,770,40972
LN-103065,Joseph Jones,10/02/2020,10/02/2038,746000,574420,5.27,1761,60 Days Delinquent,Condo,GA,74,797,14538
LN-103066,Matthew Rodriguez,02/14/2021,02/14/2048,644000,515200,7.72,3385,Default,Multi Family,MA,92,668,98248
LN-103067,Emily Robinson,07/04/2018,07/04/2033,599000,473210,6.39,2818,Default,Single Family,WI,57,679,39740
LN-103068,Mary White,11/07/2022,11/07/2038,509000,381750,6.63,3238,Default,Condo,CO,78,648,89664
LN-103069,Michael Lewis,10/23/2021,10/23/2040,641000,570490,3.71,4468,Paid Off,Townhouse,GA,84,699,64861
LN-103070,Barbara Thompson,06/16/2019,06/16/2038,805000,676200,4.98,1619,60 Days Delinquent,Townhouse,TN,80,819,72174
LN-103071,Betty Hernandez,09/12/2020,09/12/2038,597000,364170,4.44,1811,Current,Condo,SC,62,734,94179
LN-103072,Mark Lopez,04/22/2018,04/22/2039,344000,227040,3.29,4433,Paid Off,Townhouse,OK,63,756,74236
LN-103073,Joshua Perez,02/23/2018,02/23/2037,535000,518950,4.83,3907,30 Days Delinquent,Multi Family,PA,83,757,16965
LN-103074,Joseph Thompson,05/21/2022,05/21/2047,849000,764100,6.48,3908,Current,Single Family,GA,75,631,31011
LN-103075,Donald Anderson,10/14/2020,10/14/2046,820000,541200,3.49,4403,30 Days Delinquent,Commercial,LA,91,655,31486
LN-103076,David Jones,06/02/2018,06/02/2036,442000,313820,4.59,1489,Paid Off,Commercial,FL,77,732,65391
LN-103077,John White,09/15/2022,09/15/2046,445000,387150,3.88,2531,30 Days Delinquent,Condo,TN,69,794,45606
LN-103078,Joseph Sanchez,03/18/2022,03/18/2050,307000,242530,5.97,3512,Default,Commercial,CT,71,800,58493
LN-103079,Jessica Anderson,10/20/2020,10/20/2038,176000,170720,4.46,1545,Default,Condo,IL,59,656,99169
LN-103080,Mary Miller,08/25/2018,08/25/2040,319000,252010,3.92,1712,60 Days Delinquent,Multi Family,UT,84,810,18885
LN-103081,Kimberly Rodriguez,04/24/2020,04/24/2041,522000,401940,6.39,1890,Paid Off,Commercial,GA,72,717,24050
LN-103082,Ashley Clark,02/13/2019,02/13/2047,784000,595840,4.55,1422,30 Days Delinquent,Multi Family,IL,55,682,78574
LN-103083,Donna Gonzalez,04/13/2020,04/13/2046,786000,754560,6.64,2872,30 Days Delinquent,Townhouse,WA,75,800,19368
LN-103084,Emily Gonzalez,07/13/2023,07/13/2050,332000,298800,5.36,3524,60 Days Delinquent,Multi Family,NY,68,776,13777
