loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-101614,Linda Davis,12/28/2020,12/28/2041,294000,205800,3.46,1364,30 Days Delinquent,Townhouse,NC,67,794,96965
LN-101615,James Ramirez,02/17/2020,02/17/2046,363000,352110,5.45,3868,Default,Multi Family,AL,72,796,52205
LN-101616,Nancy Davis,09/03/2020,09/03/2044,285000,262200,3.43,1723,90+ Days Delinquent,Single Family,WA,82,690,29165
LN-101617,James Ramirez,04/01/2021,04/01/2050,369000,321030,5.01,2691,Paid Off,Multi Family,CA,77,756,85176
LN-101618,John Thompson,05/21/2023,05/21/2042,329000,296100,5.43,3048,Paid Off,Condo,IL,60,664,31633
LN-101619,Michelle Jackson,12/16/2021,12/16/2041,639000,517590,6.66,1305,Paid Off,Condo,KY,63,671,48537
LN-101620,Mark Lee,12/26/2022,12/26/2049,175000,134750,5.41,2071,90+ Days Delinquent,Single Family,VA,60,646,52997
LN-101621,Charles Sanchez,09/02/2023,09/02/2043,783000,508950,3.69,4204,90+ Days Delinquent,Single Family,AL,55,655,40688
LN-101622,Joshua Lopez,04/06/2018,04/06/2046,548000,454840,5.85,1249,30 Days Delinquent,Single Family,UT,65,752,95992
LN-101623,Sarah Sanchez,10/12/2021,10/12/2037,276000,212520,5.09,3739,60 Days Delinquent,Condo,MI,65,792,85213
LN-101624,Margaret Hernandez,08/21/2021,08/21/2040,583000,489720,5.67,2576,Default,Townhouse,OK,85,656,12850
LN-101625,Linda Lopez,03/13/2018,03/13/2036,740000,592000,5.77,4026,Default,Condo,FL,63,710,38487
LN-101626,Margaret Davis,03/28/2022,03/28/2050,510000,372300,6.52,1870,Default,Single Family,NJ,65,767,36523
LN-101627,Donald Davis,06/17/2021,06/17/2051,342000,266760,3.85,3531,Paid Off,Single Family,AL,58,720,71460
LN-101628,Matthew Clark,08/14/2021,08/14/2044,753000,670170,6.29,2070,90+ Days Delinquent,Single Family,NJ,56,778,90724
LN-101629,Emily Miller,05/16/2018,05/16/2039,273000,259350,6.29,1409,30 Days Delinquent,Condo,TN,76,691,38086
LN-101630,Richard Sanchez,12/03/2018,12/03/2042,231000,170940,6.84,2009,Current,Townhouse,LA,71,669,48521
LN-101631,John Thompson,06/08/2022,06/08/2037,714000,656880,6.1,3360,Current,Single Family,AZ,80,657,74162
LN-101632,Charles Lee,02/21/2018,02/21/2034,752000,496320,6.18,1246,90+ Days Delinquent,Commercial,AL,56,726,18493
LN-101633,Barbara Davis,09/22/2022,09/22/2040,466000,442700,5.22,2401,60 Days Delinquent,Commercial,WA,80,719,29418
LN-101634,Jessica Robinson,02/20/2023,02/20/2051,258000,219300,3.68,2914,Paid Off,Multi Family,MN,77,768,75583
LN-101635,Thomas Davis,08/20/2020,08/20/2049,746000,716160,7.47,3336,Current,Single Family,AZ,73,656,87482
LN-101636,Matthew Johnson,03/15/2018,03/15/2038,522000,407160,4.27,1717,60 Days Delinquent,Condo,NY,85,818,43792
LN-101637,Margaret Moore,12/08/2021,12/08/2036,187000,134640,7.39,3578,30 Days Delinquent,Townhouse,UT,64,702,67193
LN-101638,Sandra Robinson,11/13/2021,11/13/2038,441000,299880,3.5,1964,90+ Days Delinquent,Multi Family,SC,80,757,97969
LN-101639,Jessica Martinez,09/15/2020,09/15/2035,651000,585900,5.03,1876,Default,Townhouse,IN,72,747,70761
LN-101640,Steven Clark,03/25/2018,03/25/2041,850000,680000,3.98,1435,Current,Commercial,MA,90,693,22370
LN-101641,Jessica Harris,12/27/2023,12/27/2051,444000,275280,4.08,1786,30 Days Delinquent,Townhouse,MD,87,745,22646
LN-101642,Donald Moore,03/20/2020,03/20/2050,643000,475820,6.39,1839,90+ Days Delinquent,Condo,MD,83,797,13749
LN-101643,Michelle Clark,04/05/2022,04/05/2046,167000,125250,3.91,3369,Paid Off,Single Family,OH,81,759,76327
LN-101644,Emily Smith,03/28/2020,03/28/2035,158000,110600,4.66,2029,30 Days Delinquent,Multi Family,WA,94,765,73745
LN-101645,Susan Moore,11/17/2020,11/17/2040,845000,802750,4.43,3586,Paid Off,Multi Family,OH,80,738,35120
LN-101646,Richard Hernandez,12/03/2021,12/03/2050,518000,362600,3.51,4457,30 Days Delinquent,Single Family,KY,82,736,54379
LN-101647,John Moore,01/27/2018,01/27/2034,515000,334750,3.53,2721,30 Days Delinquent,Multi Family,OH,77,660,36476
LN-101648,Richard Moore,06/17/2020,06/17/2041,461000,368800,3.44,2366,90+ Days Delinquent,Condo,LA,84,761,17279
LN-101649,Donald Hernandez,02/23/2019,02/23/2035,306000,284580,6.15,1990,Default,Townhouse,NC,92,782,51140
LN-101650,Nancy Williams,02/18/2020,02/18/2048,301000,237790,7.34,4025,Paid Off,Single Family,MO,83,793,94627
LN-101651,Elizabeth Johnson,10/08/2020,10/08/2045,247000,239590,7.05,3146,Current,Townhouse,WI,95,761,93254
LN-101652,Christopher Ramirez,04/13/2019,04/13/2044,616000,529760,4.81,4474,Current,Multi Family,TX,67,742,44154
LN-101653,Richard Lewis,03/27/2019,03/27/2041,585000,514800,4.84,1607,90+ Days Delinquent,Condo,NY,93,759,25204
LN-101654,William Perez,02/09/2022,02/09/2042,530000,439900,4.88,3696,60 Days Delinquent,Multi Family,LA,90,799,68775
LN-101655,Sarah Anderson,03/26/2023,03/26/2048,834000,817320,6.31,3892,Default,Single Family,TN,73,763,79283
LN-101656,Mark Anderson,05/17/2018,05/17/2033,510000,479400,4.8,4279,90+ Days Delinquent,Condo,WA,67,740,97174
LN-101657,Christopher Taylor,01/07/2019,01/07/2045,803000,682550,4.5,2797,90+ Days Delinquent,Condo,WA,68,815,69467
LN-101658,Joshua Miller,05/18/2021,05/18/2046,388000,240560,7.25,3874,60 Days Delinquent,Commercial,IL,93,782,46453
LN-101659,Donna Thompson,06/15/2022,06/15/2048,683000,505420,3.65,3141,90+ Days Delinquent,Commercial,WA,93,730,88691
LN-101660,Barbara Brown,07/01/2023,07/01/2041,357000,328440,4.7,3672,90+ Days Delinquent,Commercial,MD,55,799,34769
LN-101661,Andrew Miller,04/12/2018,04/12/2040,383000,252780,4.87,2171,Current,Commercial,IL,55,655,26209
LN-101662,Robert Sanchez,05/12/2018,05/12/2042,589000,530100,4.34,1900,60 Days Delinquent,Single Family,CA,71,675,87279
LN-101663,Richard Clark,12/15/2022,12/15/2048,820000,713400,5.48,3925,Current,Commercial,OR,62,647,71736
LN-101664,Barbara Lopez,11/03/2019,11/03/2036,330000,293700,4.97,2691,Current,Multi Family,OH,73,803,69208
LN-101665,David Johnson,01/25/2022,01/25/2051,154000,117040,3.89,1954,Default,Condo,MI,86,715,74211
LN-101666,Mary Anderson,10/13/2023,10/13/2041,528000,364320,3.29,3441,90+ Days Delinquent,Single Family,IN,67,668,28401
LN-101667,Steven Smith,01/18/2021,01/18/2048,802000,593480,3.42,3360,Paid Off,Condo,MA,70,700,32648
LN-101668,Robert Anderson,08/15/2021,08/15/2039,277000,243760,3.48,4178,Default,Townhouse,CO,71,780,78157
LN-101669,Ashley Martinez,09/16/2019,09/16/2043,720000,518400,3.91,1350,Paid Off,Townhouse,MN,70,727,84146
LN-101670,Joshua Wilson,03/14/2021,03/14/2051,625000,543750,7.34,4429,90+ Days Delinquent,Multi Family,NC,66,750,29616
LN-101671,Linda Johnson,11/21/2020,11/21/2047,701000,504720,5.91,3565,90+ Days Delinquent,Townhouse,AZ,57,796,15092
LN-101672,Margaret Miller,06/08/2019,06/08/2049,275000,195250,5.45,3778,30 Days Delinquent,Condo,KY,70,712,44176
LN-101673,Susan Martinez,02/22/2023,02/22/2052,793000,658190,4.24,2985,60 Days Delinquent,Condo,NJ,86,664,21304
LN-101674,Richard Hernandez,10/06/2018,10/06/2037,820000,795400,3.85,3469,30 Days Delinquent,Multi Family,TN,64,797,81089
LN-101675,Lisa Miller,11/21/2022,11/21/2045,240000,163200,7.01,3315,Default,Condo,NC,72,815,58329
LN-101676,Charles Thomas,12/20/2022,12/20/2039,567000,464940,4.46,2279,90+ Days Delinquent,Condo,AZ,95,746,16816
LN-101677,Christopher Robinson,04/03/2021,04/03/2044,198000,138600,4.62,3967,90+ Days Delinquent,Commercial,CT,66,800,60013
LN-101678,Sandra Martin,11/13/2021,11/13/2049,807000,742440,4.74,3549,60 Days Delinquent,Condo,NY,92,735,33683
LN-101679,Anthony Davis,07/13/2023,07/13/2050,325000,289250,3.83,3654,90+ Days Delinquent,Commercial,NC,82,800,56020
LN-101680,Mary Smith,08/11/2020,08/11/2041,701000,644920,5.96,4245,Paid Off,Townhouse,OH,66,797,94579
LN-101681,Sandra Taylor,02/11/2020,02/11/2038,487000,297070,7.54,1704,30 Days Delinquent,Commercial,AZ,63,627,95871
LN-101682,Emily Moore,03/02/2018,03/02/2040,831000,556770,3.97,2306,30 Days Delinquent,Single Family,AZ,76,675,17960
LN-101683,Lisa Moore,04/02/2020,04/02/2039,699000,489300,6.55,1217,60 Days Delinquent,Townhouse,MO,83,787,32425
LN-101684,Karen Lee,07/17/2020,07/17/2048,655000,412650,5.69,1794,Current,Single Family,IN,89,797,74268
LN-101685,William Johnson,09/02/2021,09/02/2048,532000,425600,3.41,1406,Current,Multi Family,NY,92,807,28181
LN-101686,Betty Thomas,10/01/2022,10/01/2048,845000,515450,4.02,1629,Paid Off,Condo,SC,95,778,56235
LN-101687,Linda Johnson,05/23/2021,05/23/2047,165000,155100,6.39,1233,Current,Commercial,SC,71,776,25438
LN-101688,Ashley Sanchez,08/12/2018,08/12/2048,759000,728640,4.36,2680,Current,Multi Family,CA,66,672,14533
LN-101689,Anthony Martinez,01/10/2020,01/10/2046,219000,142350,3.27,4034,Paid Off,Multi Family,LA,71,695,32097
LN-101690,Paul Ramirez,03/22/2021,03/22/2041,708000,460200,3.75,3288,90+ Days Delinquent,Single Family,TX,57,678,18014
LN-101691,Joseph Garcia,03/01/2019,03/01/2048,518000,471380,4.56,2381,Paid Off,Single Family,CO,62,745,11625
LN-101692,Matthew Jackson,01/14/2019,01/14/2034,747000,545310,7.08,1476,60 Days Delinquent,Condo,AL,90,761,83387
LN-101693,Linda Johnson,06/24/2023,06/24/2045,382000,324700,6.4,2157,90+ Days Delinquent,Commercial,NY,84,715,31529
LN-101694,Betty Brown,08/28/2022,08/28/2042,634000,424780,5.64,2364,Default,Commercial,CT,82,808,16322
LN-101695,Mark Martinez,11/02/2018,11/02/2048,666000,439560,3.65,3958,30 Days Delinquent,Multi Family,TX,80,699,72444
LN-101696,Emily Sanchez,12/28/2023,12/28/2039,779000,498560,3.89,4211,90+ Days Delinquent,Commercial,NJ,88,780,42123
LN-101697,Joseph Brown,08/02/2018,08/02/2039,369000,295200,4.25,3700,90+ Days Delinquent,Condo,PA,81,664,44828
LN-101698,Jennifer Thompson,09/15/2022,09/15/2041,573000,412560,5.36,2834,Current,Multi Family,OK,77,735,16068
LN-101699,Daniel Clark,01/17/2020,01/17/2036,174000,160080,5.12,3591,60 Days Delinquent,Single Family,TX,68,725,49892
LN-101700,Lisa Gonzalez,12/26/2022,12/26/2043,154000,140140,5.61,4393,Paid Off,Multi Family,OR,64,812,44227
LN-101701,Jessica White,10/26/2019,10/26/2037,753000,519570,3.72,2879,90+ Days Delinquent,Single Family,PA,95,763,19980
LN-101702,Linda Miller,04/16/2023,04/16/2046,703000,506160,6.02,3642,Paid Off,Townhouse,FL,95,782,34060
LN-101703,Lisa Martinez,06/12/2023,06/12/2042,160000,132800,7.2,2218,60 Days Delinquent,Multi Family,VA,76,660,79891
LN-101704,Karen White,10/28/2020,10/28/2050,186000,126480,6.16,2746,Current,Multi Family,IN,82,752,92080
LN-101705,Joseph Wilson,05/07/2019,05/07/2035,584000,402960,5.02,1940,Current,Single Family,IL,89,682,79828
LN-101706,Margaret Hernandez,11/15/2019,11/15/2040,228000,148200,4.52,2273,60 Days Delinquent,Townhouse,AZ,55,769,30369
LN-101707,Michelle Thompson,03/25/2022,03/25/2042,415000,356900,5.24,4040,Default,Condo,FL,94,747,40942
LN-101708,Anthony Wilson,12/05/2023,12/05/2050,448000,389760,3.46,3534,30 Days Delinquent,Multi Family,MN,72,674,27093
LN-101709,Patricia Brown,05/15/2022,05/15/2049,735000,624750,5.82,4077,30 Days Delinquent,Multi Family,UT,87,655,27250
LN-101710,Christopher Perez,01/10/2019,01/10/2042,596000,566200,5.29,3382,30 Days Delinquent,Commercial,AL,88,728,83309
LN-101711,Kimberly Smith,01/01/2021,01/01/2042,175000,164500,3.48,3449,90+ Days Delinquent,Commercial,OK,64,711,10790
LN-101712,Joshua Anderson,03/15/2019,03/15/2040,844000,641440,3.69,3961,Default,Condo,NJ,94,664,26604
LN-101713,Sarah Gonzalez,04/16/2023,04/16/2039,486000,315900,5.82,3566,90+ Days Delinquent,Condo,MO,89,623,19724
LN-101714,Robert Brown,12/17/2021,12/17/2049,405000,267300,4.52,3259,30 Days Delinquent,Townhouse,LA,81,621,18626
LN-101715,Robert Miller,02/06/2018,02/06/2034,219000,212430,6.62,3255,Paid Off,Multi Family,SC,86,766,33944
LN-101716,Betty Hernandez,08/09/2021,08/09/2050,629000,415140,5.66,2336,90+ Days Delinquent,Condo,WA,70,721,43041
LN-101717,Michelle Rodriguez,08/09/2023,08/09/2047,802000,673680,4.69,3024,Paid Off,Multi Family,MD,56,696,82913
LN-101718,Sarah Moore,06/15/2019,06/15/2048,249000,164340,5.3,3757,Current,Condo,IN,61,692,30504
LN-101719,Patricia Ramirez,07/21/2023,07/21/2038,641000,416650,3.97,2435,60 Days Delinquent,Single Family,NJ,59,742,31804
LN-101720,Joshua Anderson,04/16/2023,04/16/2044,400000,360000,4.44,1360,Current,Townhouse,PA,74,672,58221
LN-101721,Donna Wilson,08/14/2023,08/14/2053,590000,531000,6.87,4412,Default,Single Family,MI,73,635,17110
LN-101722,Thomas Johnson,07/28/2022,07/28/2051,620000,595200,7.75,4043,30 Days Delinquent,Townhouse,MA,83,733,62350
LN-101723,Donald Williams,11/21/2018,11/21/2034,505000,303000,5.42,3895,Default,Commercial,CT,61,638,17052
LN-101724,Patricia Johnson,05/05/2018,05/05/2042,632000,505600,6.11,3176,Current,Single Family,NC,71,726,29939
LN-101725,Richard Hernandez,02/12/2020,02/12/2049,200000,188000,4.54,3873,30 Days Delinquent,Condo,UT,76,807,20640
LN-101726,Matthew Lopez,03/23/2023,03/23/2043,785000,541650,4.51,1927,Default,Condo,OH,78,718,30570
LN-101727,Elizabeth Wilson,03/02/2018,03/02/2036,412000,251320,3.86,2010,Current,Single Family,WI,79,745,41436
LN-101728,Linda Hernandez,07/14/2020,07/14/2038,320000,272000,6.88,2695,Default,Commercial,KY,65,792,43284
LN-101729,Donna Clark,06/10/2021,06/10/2037,718000,509780,5.33,2082,60 Days Delinquent,Townhouse,MO,56,626,19298
LN-101730,Jennifer Taylor,07/22/2019,07/22/2040,318000,244860,3.66,2877,90+ Days Delinquent,Townhouse,TN,95,677,91380
LN-101731,John Martin,06/26/2023,06/26/2047,268000,233160,4.6,3218,60 Days Delinquent,Multi Family,VA,83,631,33280
LN-101732,Linda Jackson,07/01/2021,07/01/2039,341000,323950,5.71,2805,90+ Days Delinquent,Single Family,OR,94,786,21582
LN-101733,Barbara Sanchez,01/03/2021,01/03/2043,206000,197760,6.83,3400,90+ Days Delinquent,Commercial,UT,76,801,71842
LN-101734,Charles Perez,03/13/2023,03/13/2046,562000,365300,6.49,3308,Default,Multi Family,MN,80,720,45367
LN-101735,William Taylor,10/04/2020,10/04/2045,629000,515780,6.49,2505,60 Days Delinquent,Condo,OH,73,811,47292
LN-101736,Michael Jackson,05/12/2021,05/12/2043,284000,221520,4.25,1716,Current,Condo,FL,87,785,70409
LN-101737,Elizabeth Jones,11/14/2022,11/14/2044,632000,436080,3.92,3533,30 Days Delinquent,Townhouse,UT,89,716,58901
LN-101738,Anthony Lewis,07/04/2020,07/04/2050,254000,167640,6.17,1244,90+ Days Delinquent,Single Family,KY,89,703,25402
LN-101739,Donna Robinson,03/19/2022,03/19/2043,271000,195120,7.42,4085,Current,Single Family,AZ,90,752,91481
LN-101740,Robert Harris,02/03/2018,02/03/2044,637000,522340,3.68,1838,60 Days Delinquent,Commercial,MD,88,767,71705
LN-101741,Patricia Brown,02/21/2022,02/21/2038,669000,408090,7.25,3638,Current,Townhouse,NC,66,741,36981
LN-101742,James Taylor,01/18/2018,01/18/2047,329000,276360,4.26,2749,Current,Commercial,MO,67,695,18406
LN-101743,Elizabeth Johnson,01/01/2021,01/01/2050,600000,576000,5.81,3806,60 Days Delinquent,Multi Family,MI,66,766,18575
LN-101744,Matthew Lopez,10/25/2019,10/25/2036,727000,508900,3.28,2694,Default,Condo,OK,83,701,38038
LN-101745,Christopher Moore,04/16/2021,04/16/2050,159000,114480,4.92,1581,Default,Single Family,MI,63,654,40736
LN-101746,James Harris,09/13/2022,09/13/2048,578000,450840,7.31,2586,30 Days Delinquent,Multi Family,FL,94,764,13758
LN-101747,Mark Ramirez,09/26/2019,09/26/2040,466000,405420,4.82,2056,30 Days Delinquent,Commercial,TX,82,655,36409
LN-101748,Margaret Wilson,12/24/2019,12/24/2035,262000,214840,5.64,2428,30 Days Delinquent,Single Family,IL,95,777,62475
LN-101749,Joshua Anderson,05/10/2023,05/10/2045,578000,543320,4.66,3673,30 Days Delinquent,Townhouse,AL,81,716,50918
LN-101750,Christopher Clark,03/17/2021,03/17/2050,230000,177100,5.53,2143,60 Days Delinquent,Condo,SC,66,729,26052
LN-101751,Margaret Taylor,07/27/2021,07/27/2042,343000,229810,4.27,4257,Paid Off,Commercial,WA,59,637,82879
LN-101752,Kimberly Gonzalez,04/20/2018,04/20/2036,846000,685260,6.63,1338,Current,Single Family,UT,71,689,84799
LN-101753,Steven Thomas,05/13/2019,05/13/2042,414000,269100,7.09,1511,60 Days Delinquent,Condo,SC,65,678,61916
LN-101754,Patricia Williams,09/26/2023,09/26/2053,173000,108990,3.58,2814,Current,Multi Family,VA,83,816,10832
LN-101755,Robert Garcia,08/15/2019,08/15/2035,286000,217360,7.53,2829,60 Days Delinquent,Commercial,MD,65,731,50129
LN-101756,William Williams,03/23/2022,03/23/2046,177000,169920,7.28,3782,60 Days Delinquent,Commercial,WA,84,705,48117
LN-101757,Nancy Ramirez,03/13/2023,03/13/2038,615000,590400,6.77,4070,60 Days Delinquent,Commercial,MI,81,743,46602
LN-101758,Donald Martin,03/01/2021,03/01/2041,507000,441090,7.6,2733,90+ Days Delinquent,Condo,NC,62,749,17606
LN-101759,Nancy Miller,03/19/2020,03/19/2042,439000,386320,5.25,1527,60 Days Delinquent,Townhouse,MD,70,766,85260
LN-101760,Susan Thompson,08/19/2022,08/19/2051,731000,694450,7.04,1817,Paid Off,Single Family,KY,68,777,83290
LN-101761,Jennifer Martinez,11/20/2023,11/20/2042,603000,434160,6.52,2112,90+ Days Delinquent,Single Family,NJ,68,622,67271
LN-101762,Steven Jackson,10/16/2021,10/16/2036,428000,402320,3.87,1498,30 Days Delinquent,Condo,SC,56,684,89070
LN-101763,Paul Taylor,05/18/2022,05/18/2052,582000,442320,5.25,2562,Current,Townhouse,CO,55,646,25627
LN-101764,Linda Rodriguez,09/24/2020,09/24/2047,639000,389790,7.09,3519,Current,Single Family,CT,81,684,32366
LN-101765,Robert Perez,09/19/2021,09/19/2049,522000,469800,7.03,1649,Paid Off,Townhouse,SC,81,815,55720
LN-101766,Lisa Brown,03/14/2023,03/14/2045,227000,149820,3.84,4396,60 Days Delinquent,Condo,CT,75,763,37356
LN-101767,Daniel Thomas,03/05/2019,03/05/2047,246000,174660,7.19,3293,Default,Commercial,MN,60,629,13407
LN-101768,Ashley Jones,07/25/2023,07/25/2048,218000,204920,4.86,2618,Default,Commercial,OK,93,779,93512
LN-101769,Paul Taylor,03/23/2023,03/23/2041,425000,335750,5.39,2970,Current,Condo,AZ,84,673,66198
LN-101770,Margaret Martin,03/20/2021,03/20/2048,589000,565440,4.09,2405,Default,Townhouse,TN,65,714,62880
LN-101771,Richard Garcia,11/13/2020,11/13/2040,529000,518420,4.96,3460,90+ Days Delinquent,Commercial,KY,81,678,99427
LN-101772,Paul Smith,06/10/2022,06/10/2047,772000,609880,3.97,2783,Default,Single Family,NJ,65,707,14170
LN-101773,Mark Garcia,08/22/2023,08/22/2045,477000,400680,4.66,2174,Current,Condo,OK,87,720,66642
LN-101774,Elizabeth Davis,10/10/2023,10/10/2047,750000,540000,6.4,2702,30 Days Delinquent,Single Family,FL,74,720,87220
LN-101775,Donald Miller,05/07/2022,05/07/2051,236000,172280,5.75,3781,Default,Townhouse,OH,57,775,20980
LN-101776,Christopher Taylor,09/22/2018,09/22/2036,427000,414190,5.12,2960,60 Days Delinquent,Townhouse,MD,95,651,90102
LN-101777,Jennifer Perez,06/24/2022,06/24/2046,466000,358820,5.83,2230,Default,Multi Family,MI,75,791,39743
LN-101778,Charles Rodriguez,09/15/2023,09/15/2044,814000,765160,7.3,2505,30 Days Delinquent,Multi Family,CA,90,726,65968
LN-101779,Karen Harris,12/26/2021,12/26/2048,725000,514750,6.69,3644,30 Days Delinquent,Condo,TN,78,815,66111
LN-101780,Emily Rodriguez,04/28/2022,04/28/2047,266000,258020,3.41,1536,30 Days Delinquent,Single Family,CO,66,768,77463
LN-101781,Matthew Jackson,12/10/2022,12/10/2044,520000,462800,7.27,3227,Current,Multi Family,AZ,65,644,87618
LN-101782,Sandra Lopez,10/14/2018,10/14/2033,524000,413960,6.19,2109,Current,Commercial,CA,82,640,62792
LN-101783,John Sanchez,04/25/2020,04/25/2049,466000,316880,6.97,2012,Default,Commercial,IN,93,757,86180
LN-101784,Nancy Jones,07/11/2022,07/11/2047,698000,537460,5.25,3873,30 Days Delinquent,Single Family,MD,85,667,24593
LN-101785,Christopher Wilson,08/17/2022,08/17/2038,436000,392400,5.97,1630,Paid Off,Townhouse,OR,58,794,31550
LN-101786,Jennifer Gonzalez,12/07/2023,12/07/2050,450000,427500,4.95,3727,30 Days Delinquent,Commercial,NY,89,666,23229
LN-101787,Lisa Davis,02/07/2021,02/07/2047,697000,627300,4.85,1557,30 Days Delinquent,Single Family,IL,56,788,82268
LN-101788,Thomas Hernandez,01/02/2023,01/02/2040,393000,369420,7.52,3792,90+ Days Delinquent,Commercial,IN,67,744,49300
LN-101789,Paul Smith,01/08/2022,01/08/2046,610000,408700,4.62,2900,60 Days Delinquent,Single Family,TN,69,684,13145
LN-101790,Betty Ramirez,07/02/2019,07/02/2044,181000,110410,3.7,3133,Default,Commercial,PA,92,809,81632
LN-101791,Christopher Gonzalez,06/01/2022,06/01/2046,633000,601350,6.56,2834,Paid Off,Townhouse,OK,71,726,71299
LN-101792,Donald Taylor,01/18/2020,01/18/2043,400000,272000,4.7,3411,30 Days Delinquent,Condo,MO,62,644,26511
LN-101793,Lisa Anderson,06/20/2020,06/20/2043,368000,309120,3.73,2470,30 Days Delinquent,Townhouse,PA,76,742,51759
LN-101794,Linda Jones,08/03/2022,08/03/2052,190000,152000,5.4,4300,Default,Single Family,VA,69,641,39199
LN-101795,Kimberly Lee,01/22/2019,01/22/2035,444000,337440,6.8,4344,Default,Townhouse,MN,87,808,35182
LN-101796,Michael Wilson,09/20/2019,09/20/2036,334000,257180,6.22,4285,Default,Multi Family,AL,73,754,47520
LN-101797,Paul Sanchez,01/13/2022,01/13/2050,197000,165480,4.74,1729,Current,Single Family,KY,66,787,39573
LN-101798,Lisa Martinez,01/06/2023,01/06/2041,621000,521640,4.22,2383,90+ Days Delinquent,Townhouse,IL,75,670,62207
